1.061906433105468750e+01,5.006676673889160156e+00
1.681073379516601562e+01,6.147811889648437500e+00
2.163795232772827148e+00,2.229349136352539062e+00
2.738152265548706055e+00,2.907324552536010742e+00
1.436785697937011719e+01,5.463402748107910156e+00
2.414880943298339844e+01,5.095641613006591797e+00
8.399074554443359375e+00,3.972024440765380859e+00
9.842119812965393066e-01,7.085979580879211426e-01
5.031923294067382812e+00,3.215062141418457031e+00
6.371552467346191406e+00,3.707876682281494141e+00
6.704566955566406250e+00,3.689246892929077148e+00
1.160034942626953125e+01,5.259731292724609375e+00
1.179265785217285156e+01,4.909952163696289062e+00
6.958568572998046875e+00,3.620907783508300781e+00
1.043412780761718750e+01,4.036891937255859375e+00
-3.536242961883544922e+00,6.256336212158203125e+00
3.249898910522460938e+00,3.151651859283447266e+00
1.067213439941406250e+01,4.626107215881347656e+00
1.682933044433593750e+01,4.965238094329833984e+00
1.175569725036621094e+01,4.658175468444824219e+00
1.716296958923339844e+01,5.225164413452148438e+00
1.553203010559082031e+01,5.673892974853515625e+00
1.195893287658691406e+01,4.864104270935058594e+00
8.167659759521484375e+00,4.045301437377929688e+00
2.286978721618652344e+00,2.238401412963867188e+00
1.041531562805175781e+01,3.793313980102539062e+00
8.073247909545898438e+00,3.705115556716918945e+00
1.645810246467590332e+00,1.821949243545532227e+00
1.787124252319335938e+01,5.564189434051513672e+00
2.158164215087890625e+01,5.921628952026367188e+00
1.564079165458679199e+00,1.497899055480957031e+00
2.077767944335937500e+01,5.683192253112792969e+00
1.450306034088134766e+01,4.748805046081542969e+00
7.111725807189941406e-01,4.043568372726440430e-01
4.647064208984375000e+00,3.637937545776367188e+00
1.276212501525878906e+01,5.139274597167968750e+00
1.094221591949462891e+01,4.941075325012207031e+00
7.116461753845214844e+00,4.231720447540283203e+00
5.313801765441894531e+00,3.237641096115112305e+00
1.268242931365966797e+01,5.224002838134765625e+00
1.440075016021728516e+01,4.632166862487792969e+00
1.415212249755859375e+01,4.919808864593505859e+00
1.853692245483398438e+01,5.566637992858886719e+00
1.706698989868164062e+01,5.884747028350830078e+00
1.070190906524658203e+00,1.494385242462158203e+00
1.084536910057067871e+00,8.245409727096557617e-01
1.704043960571289062e+01,6.105353355407714844e+00
3.827494621276855469e+00,3.451124668121337891e+00
1.166063022613525391e+01,4.670853137969970703e+00
1.965728759765625000e+00,2.108363389968872070e+00
6.921807289123535156e+00,4.532654762268066406e+00
1.096757507324218750e+01,4.698705673217773438e+00
8.111322402954101562e+00,4.175678253173828125e+00
1.762392163276672363e+00,1.649304509162902832e+00
6.726979255676269531e+00,3.457392454147338867e+00
5.157195091247558594e+00,3.909179687500000000e+00
2.444330930709838867e+00,2.708852529525756836e+00
1.803370475769042969e+01,4.653846740722656250e+00
5.223850011825561523e-01,-5.406135320663452148e-02
8.684690475463867188e+00,3.584632635116577148e+00
2.050962448120117188e+01,5.499666213989257812e+00
1.399696826934814453e+01,5.084805488586425781e+00
8.994660377502441406e+00,4.556329727172851562e+00
1.647624588012695312e+01,5.197002410888671875e+00
2.309387445449829102e+00,2.468595266342163086e+00
2.398235702514648438e+01,5.742671966552734375e+00
7.518624782562255859e+00,3.491367101669311523e+00
3.424928188323974609e+00,3.026893377304077148e+00
1.378934288024902344e+01,4.566966533660888672e+00
7.451887130737304688e+00,3.664509057998657227e+00
8.941703796386718750e+00,4.735780715942382812e+00
1.408429622650146484e+01,4.941534042358398438e+00
1.352457761764526367e+00,1.145533561706542969e+00
2.255306625366210938e+01,6.507994651794433594e+00
7.384068489074707031e+00,4.093486785888671875e+00
1.410362434387207031e+01,5.323004245758056641e+00
-5.773630142211914062e+00,7.634549140930175781e+00
1.891620039939880371e+00,1.838742375373840332e+00
9.386502265930175781e+00,4.711178302764892578e+00
1.254985046386718750e+01,4.796708583831787109e+00
1.914628982543945312e+00,2.024454116821289062e+00
1.658799171447753906e+01,4.873916625976562500e+00
1.401574611663818359e+01,5.578434944152832031e+00
5.113763332366943359e+00,3.256049871444702148e+00
5.843263626098632812e+00,3.296814203262329102e+00
9.299362182617187500e+00,3.896063804626464844e+00
2.854040145874023438e+00,3.046531200408935547e+00
4.574264526367187500e+00,4.056413650512695312e+00
2.060593605041503906e+01,5.261901855468750000e+00
1.709855079650878906e+01,5.254650115966796875e+00
3.098530769348144531e+00,2.943141937255859375e+00
5.377345085144042969e+00,3.893973112106323242e+00
9.165689468383789062e+00,3.663155078887939453e+00
4.817332267761230469e+00,3.193438529968261719e+00
1.461092352867126465e+00,1.751586437225341797e+00
6.360718607902526855e-01,2.140225172042846680e-01
2.128294372558593750e+01,5.542570114135742188e+00
4.340887546539306641e+00,3.252009153366088867e+00
7.760643959045410156e+00,3.774775028228759766e+00
1.289624118804931641e+01,5.545993804931640625e+00
2.426794815063476562e+01,6.017642974853515625e+00
1.722041511535644531e+01,5.260066032409667969e+00
1.124090671539306641e+00,1.553288936614990234e+00
1.145609092712402344e+01,4.897870063781738281e+00
1.636500358581542969e+00,1.460315108299255371e+00
2.052080917358398438e+01,4.981161117553710938e+00
1.483475971221923828e+01,7.332330226898193359e+00
8.085979461669921875e+00,3.997950077056884766e+00
1.229995727539062500e+01,4.572412967681884766e+00
2.159411191940307617e+00,2.514029264450073242e+00
2.406889343261718750e+01,4.994167327880859375e+00
5.034061670303344727e-01,3.677872419357299805e-01
1.645441436767578125e+01,5.087162971496582031e+00
2.420668220520019531e+01,5.078043937683105469e+00
1.395941734313964844e+01,5.959571838378906250e+00
1.800857734680175781e+01,6.116148948669433594e+00
1.064604091644287109e+01,5.253739356994628906e+00
1.334563159942626953e+01,5.727838516235351562e+00
1.630783081054687500e+01,5.455142021179199219e+00
1.534694671630859375e+01,4.858678817749023438e+00
2.211089611053466797e+00,2.297997951507568359e+00
6.372216701507568359e+00,3.818891048431396484e+00
1.356611156463623047e+01,5.547570228576660156e+00
1.279141139984130859e+01,5.700593948364257812e+00
1.312171173095703125e+01,4.750562191009521484e+00
9.088505744934082031e+00,4.380153656005859375e+00
4.157779693603515625e+00,3.156180620193481445e+00
1.120962977409362793e+00,8.698745965957641602e-01
7.808030128479003906e+00,4.079451560974121094e+00
6.969432830810546875e+00,3.577767848968505859e+00
1.193476486206054688e+01,5.153274536132812500e+00
1.930614852905273438e+01,5.984776496887207031e+00
1.329687976837158203e+01,4.307279109954833984e+00
1.207089614868164062e+01,5.157094478607177734e+00
2.079524230957031250e+01,7.481978416442871094e+00
1.782868385314941406e+01,4.737743377685546875e+00
3.559951782226562500e+00,3.358607292175292969e+00
1.893145179748535156e+01,5.220534324645996094e+00
2.779909610748291016e+00,2.872420549392700195e+00
4.756588459014892578e+00,3.117858409881591797e+00
2.007750320434570312e+01,5.309554100036621094e+00
2.214691925048828125e+01,5.094557762145996094e+00
2.215602302551269531e+01,5.006424903869628906e+00
1.561596584320068359e+01,5.976890563964843750e+00
2.852400541305541992e+00,2.853611230850219727e+00
2.630364990234375000e+01,6.346407890319824219e+00
9.418303489685058594e+00,4.618061065673828125e+00
1.936468839645385742e+00,2.350998878479003906e+00
5.727828979492187500e+00,3.412185192108154297e+00
1.523680496215820312e+01,5.008911132812500000e+00
2.117272615432739258e+00,2.305111646652221680e+00
1.496310138702392578e+01,6.253154754638671875e+00
1.858856964111328125e+01,5.235580444335937500e+00
1.667560577392578125e+01,4.703482627868652344e+00
2.664949035644531250e+01,6.102494716644287109e+00
5.157657623291015625e+00,3.671952009201049805e+00
1.990972900390625000e+01,5.750877380371093750e+00
3.813425540924072266e+00,3.178310394287109375e+00
1.160359477996826172e+01,4.726414680480957031e+00
1.201607513427734375e+01,4.413728713989257812e+00
1.106230831146240234e+01,4.418708801269531250e+00
2.152745056152343750e+01,5.446553230285644531e+00
1.755893945693969727e+00,1.952252268791198730e+00
2.305034446716308594e+01,5.087696075439453125e+00
3.496450805664062500e+01,5.343591690063476562e+00
5.972070693969726562e+00,4.551519870758056641e+00
6.519504547119140625e+00,3.491699695587158203e+00
1.955194091796875000e+01,6.183485984802246094e+00
1.127061557769775391e+01,5.389757156372070312e+00
6.535878181457519531e+00,4.386910438537597656e+00
1.134573173522949219e+01,3.904570341110229492e+00
4.485794067382812500e+00,3.642210245132446289e+00
1.290013313293457031e+01,4.921493053436279297e+00
1.197528839111328125e+01,4.671754837036132812e+00
-1.493196487426757812e-01,2.263917684555053711e+00
1.789978265762329102e+00,1.987577676773071289e+00
1.057493305206298828e+01,4.009730815887451172e+00
2.048509216308593750e+01,4.094723701477050781e+00
2.932801485061645508e+00,2.805081605911254883e+00
1.108730077743530273e+00,8.276599645614624023e-01
9.477866172790527344e+00,4.759908676147460938e+00
2.137608337402343750e+01,4.805899143218994141e+00
8.879499435424804688e+00,4.321504592895507812e+00
1.124464225769042969e+01,4.265941619873046875e+00
1.831914186477661133e+00,2.225903987884521484e+00
2.378053903579711914e+00,2.600780010223388672e+00
1.234298038482666016e+01,4.892063140869140625e+00
1.599015712738037109e+00,1.562500596046447754e+00
4.180678367614746094e+00,3.111436843872070312e+00
1.957321643829345703e+00,2.208616018295288086e+00
7.758557796478271484e+00,4.156755447387695312e+00
4.218172132968902588e-01,1.593206822872161865e-01
9.557287216186523438e+00,3.569847106933593750e+00
1.924335098266601562e+01,4.743934631347656250e+00
2.500269412994384766e+00,2.475847721099853516e+00
4.380335330963134766e+00,3.819698333740234375e+00
1.100270652770996094e+01,4.537898063659667969e+00
2.241650581359863281e+01,5.233047008514404297e+00
2.973061800003051758e+00,3.074520826339721680e+00
1.081256628036499023e+00,1.513717889785766602e+00
1.542859840393066406e+01,5.989526748657226562e+00
5.740522384643554688e+00,3.955718517303466797e+00
2.561765670776367188e+00,2.728488922119140625e+00
4.209009110927581787e-01,-9.515064954757690430e-02
9.167812347412109375e+00,3.928575992584228516e+00
5.281206130981445312e+00,3.436959981918334961e+00
1.615846824645996094e+01,5.755906105041503906e+00
3.472245788574218750e+01,4.901683807373046875e+00
1.344489002227783203e+01,4.932843208312988281e+00
1.232803916931152344e+01,5.442632198333740234e+00
1.953432464599609375e+01,5.965500831604003906e+00
1.270541429519653320e+00,1.059843897819519043e+00
6.155710816383361816e-01,-3.053469061851501465e-01
9.828418731689453125e+00,4.140988349914550781e+00
9.321588516235351562e+00,5.154672622680664062e+00
6.243654251098632812e+00,3.733594894409179688e+00
1.394745349884033203e+01,6.186902046203613281e+00
7.016978263854980469e+00,3.666084289550781250e+00
1.024243354797363281e+01,4.336523056030273438e+00
1.575786495208740234e+01,5.586156845092773438e+00
6.667774200439453125e+00,4.349024772644042969e+00
2.170619964599609375e+00,2.446204900741577148e+00
6.862799644470214844e+00,3.441283226013183594e+00
9.036803245544433594e-01,5.378563404083251953e-01
1.376368236541748047e+01,6.343612670898437500e+00
1.093736267089843750e+01,4.262315750122070312e+00
2.286155462265014648e+00,2.425385475158691406e+00
7.804586887359619141e-01,5.431269407272338867e-01
1.543499088287353516e+01,5.515089035034179688e+00
7.351762771606445312e+00,4.425174236297607422e+00
1.110599422454833984e+01,4.680959224700927734e+00
5.139924883842468262e-01,-5.093846321105957031e-01
3.277359485626220703e+00,2.999807596206665039e+00
1.056172084808349609e+01,4.658667564392089844e+00
1.113771629333496094e+01,4.111865520477294922e+00
1.656557083129882812e+01,6.228082656860351562e+00
7.909713745117187500e+00,3.680244445800781250e+00
1.080100345611572266e+01,4.338540077209472656e+00
1.102662467956542969e+01,5.787041664123535156e+00
1.965596389770507812e+01,5.415644645690917969e+00
1.269459915161132812e+01,6.260223865509033203e+00
-9.866909027099609375e+00,1.091698741912841797e+01
7.767538070678710938e+00,3.482075214385986328e+00
1.702265739440917969e+01,5.246144294738769531e+00
7.209171295166015625e+00,4.118144035339355469e+00
1.779733777046203613e+00,2.272606134414672852e+00
2.293879032135009766e+00,2.335450649261474609e+00
3.908196210861206055e+00,3.194425582885742188e+00
2.623522949218750000e+01,5.511328697204589844e+00
1.987775921821594238e+00,2.173385381698608398e+00
2.786783218383789062e+00,2.691188335418701172e+00
1.553412318229675293e+00,1.467666864395141602e+00
8.756696701049804688e+00,4.540901660919189453e+00
1.952276611328125000e+01,5.399531364440917969e+00
2.498518943786621094e+00,2.581415653228759766e+00
-6.696400165557861328e+00,8.147871017456054688e+00
1.172290611267089844e+01,4.814439773559570312e+00
1.912017059326171875e+01,4.873591423034667969e+00
1.349555969238281250e+01,4.618209838867187500e+00
1.076869487762451172e+01,4.302075386047363281e+00
1.398887538909912109e+01,5.965351104736328125e+00
1.414449214935302734e+01,5.022829055786132812e+00
1.283365249633789062e+01,5.410976886749267578e+00
-5.388588905334472656e-01,3.932175874710083008e+00
7.502713680267333984e+00,5.034517288208007812e+00
1.240897178649902344e+01,5.996347427368164062e+00
1.036365747451782227e+00,1.614011049270629883e+00
3.939615726470947266e+00,3.757361173629760742e+00
4.926262855529785156e+00,3.846245765686035156e+00
2.461392974853515625e+01,5.374686241149902344e+00
3.467699050903320312e+00,3.014701366424560547e+00
1.160379314422607422e+01,4.221499443054199219e+00
1.562865257263183594e+01,5.082237243652343750e+00
1.103659439086914062e+01,4.634992599487304688e+00
1.699059295654296875e+01,5.827812194824218750e+00
4.868836402893066406e-01,-1.533762812614440918e-01
7.822657585144042969e+00,4.118422031402587891e+00
-2.800774812698364258e+00,6.309934616088867188e+00
6.426017761230468750e+00,4.304635524749755859e+00
1.360783195495605469e+01,5.282128334045410156e+00
1.013713002204895020e+00,8.191037178039550781e-01
1.669616889953613281e+01,5.690988540649414062e+00
1.723269271850585938e+01,5.969164848327636719e+00
1.811744689941406250e+00,1.833303213119506836e+00
2.815755128860473633e+00,2.637273073196411133e+00
1.859522247314453125e+01,5.426190376281738281e+00
4.898459911346435547e-01,1.335229635238647461e+00
2.023111581802368164e+00,2.126121044158935547e+00
2.304068183898925781e+01,4.490388393402099609e+00
1.263294792175292969e+01,4.828868865966796875e+00
1.423961067199707031e+01,5.746415138244628906e+00
1.907660865783691406e+01,4.760059833526611328e+00
8.554148674011230469e-01,5.557395219802856445e-01
1.411373424530029297e+01,5.545737266540527344e+00
1.144571208953857422e+01,4.769926071166992188e+00
8.934814453125000000e+00,4.852708816528320312e+00
2.983746528625488281e+00,2.722536802291870117e+00
2.172568798065185547e+00,2.255333423614501953e+00
1.502668190002441406e+01,5.324167251586914062e+00
2.470572233200073242e+00,2.679806709289550781e+00
9.787797331809997559e-01,6.867358684539794922e-01
2.134033966064453125e+01,5.748127937316894531e+00
-5.735147476196289062e+00,7.611614704132080078e+00
1.412245178222656250e+01,4.984659194946289062e+00
1.294479084014892578e+01,4.784922599792480469e+00
2.567644500732421875e+01,5.480172634124755859e+00
8.436062812805175781e+00,4.159022331237792969e+00
1.504884815216064453e+01,5.332983493804931641e+00
2.800279140472412109e+00,2.680031299591064453e+00
2.260049247741699219e+01,5.136398315429687500e+00
1.980431318283081055e+00,2.099447727203369141e+00
1.152323126792907715e+00,1.517249822616577148e+00
1.086470794677734375e+01,4.998602867126464844e+00
1.895750045776367188e+01,5.528361320495605469e+00
-3.847349166870117188e+00,6.829727172851562500e+00
1.884362411499023438e+01,6.164111137390136719e+00
6.717534065246582031e+00,4.292955875396728516e+00
3.939198017120361328e+00,3.469875335693359375e+00
5.744135975837707520e-01,-2.747442126274108887e-01
1.234936523437500000e+01,4.650194168090820312e+00
3.970366477966308594e+00,4.029105186462402344e+00
1.353427219390869141e+01,4.975471973419189453e+00
1.345771884918212891e+01,5.214235782623291016e+00
2.083044433593750000e+01,5.720605850219726562e+00
2.194474411010742188e+01,5.834962368011474609e+00
1.716282129287719727e+00,1.769253134727478027e+00
9.434918403625488281e+00,4.578296661376953125e+00
9.008478164672851562e+00,4.065897941589355469e+00
1.356679153442382812e+01,4.330986022949218750e+00
3.486123085021972656e+00,3.116301059722900391e+00
1.488811111450195312e+01,5.013722896575927734e+00
5.310846328735351562e+00,3.445385456085205078e+00
1.370961856842041016e+01,5.511649131774902344e+00
7.264919281005859375e-01,3.857885301113128662e-01
6.900269031524658203e+00,3.458975791931152344e+00
1.616777420043945312e+01,5.490551948547363281e+00
1.814543151855468750e+01,6.044392585754394531e+00
1.410175418853759766e+01,5.583783626556396484e+00
1.459167718887329102e+00,1.385173439979553223e+00
6.590918540954589844e+00,3.516945838928222656e+00
3.551185607910156250e+00,3.673933267593383789e+00
-7.566781044006347656e+00,7.448090553283691406e+00
2.290527343750000000e+00,2.375887155532836914e+00
2.566440963745117188e+01,5.790186882019042969e+00
3.019788503646850586e+00,3.493962764739990234e+00
1.674872875213623047e+00,1.696798205375671387e+00
6.511727571487426758e-01,-6.408083438873291016e-02
1.796530246734619141e+00,1.805890679359436035e+00
1.151609897613525391e+00,1.052025318145751953e+00
1.484411811828613281e+01,4.908946037292480469e+00
1.264637756347656250e+01,5.492531299591064453e+00
9.858871459960937500e+00,4.991219997406005859e+00
-3.796065330505371094e+00,6.208372116088867188e+00
-1.527523517608642578e+00,5.387876033782958984e+00
1.874697208404541016e+00,2.104074954986572266e+00
3.272879838943481445e+00,2.926964521408081055e+00
4.607231140136718750e+00,3.215264558792114258e+00
7.905420780181884766e+00,4.311513423919677734e+00
1.466953372955322266e+01,4.880980968475341797e+00
3.462068319320678711e+00,2.914704561233520508e+00
1.105820298194885254e+00,1.488293170928955078e+00
9.784070253372192383e-01,7.525925636291503906e-01
1.818956017494201660e+00,1.981063127517700195e+00
1.429615116119384766e+01,6.193589210510253906e+00
1.172893142700195312e+01,5.067777156829833984e+00
1.845198631286621094e+00,1.961416125297546387e+00
9.125418663024902344e+00,4.743612289428710938e+00
1.888670682907104492e+00,2.117959737777709961e+00
2.582934617996215820e+00,2.676717042922973633e+00
2.126172065734863281e+00,2.284975290298461914e+00
3.280160140991210938e+01,5.241477966308593750e+00
1.554492950439453125e+00,1.488100171089172363e+00
1.580268287658691406e+01,6.077297687530517578e+00
1.203171157836914062e+01,4.304656982421875000e+00
8.980171203613281250e+00,3.979425191879272461e+00
9.814783096313476562e+00,4.063429832458496094e+00
2.812844753265380859e+00,2.816715478897094727e+00
1.904746627807617188e+01,5.626312255859375000e+00
2.618761539459228516e+00,2.759944200515747070e+00
1.064423370361328125e+01,5.725289344787597656e+00
1.357974886894226074e+00,1.709306120872497559e+00
5.232365608215332031e+00,3.431310176849365234e+00
6.318142890930175781e+00,3.557986736297607422e+00
1.344093513488769531e+01,4.633057594299316406e+00
6.213541626930236816e-01,2.010013759136199951e-01
2.231982421875000000e+01,5.352379798889160156e+00
1.035640335083007812e+01,3.913752079010009766e+00
1.814026832580566406e+01,5.230932712554931641e+00
-5.932487010955810547e+00,7.560545921325683594e+00
9.221750259399414062e+00,3.740877628326416016e+00
6.866032600402832031e+00,3.877160549163818359e+00
1.707257080078125000e+01,6.130838394165039062e+00
1.577127075195312500e+01,6.945800304412841797e+00
5.890722870826721191e-01,4.696846008300781250e-01
9.228087425231933594e+00,4.794198036193847656e+00
2.690942764282226562e+01,5.798307418823242188e+00
1.066573333740234375e+01,4.690221786499023438e+00
4.737085342407226562e+00,3.920494079589843750e+00
1.459380149841308594e+00,1.712126731872558594e+00
1.354226684570312500e+01,4.402783870697021484e+00
6.189435005187988281e+00,3.641822099685668945e+00
-8.073756694793701172e-01,4.599641323089599609e+00
1.749656295776367188e+01,6.122806072235107422e+00
2.528010177612304688e+01,5.621221542358398438e+00
8.212564468383789062e+00,4.328059673309326172e+00
7.186925411224365234e-01,2.346800565719604492e-01
-3.635254383087158203e+00,6.711627960205078125e+00
-6.828000068664550781e+00,7.481465339660644531e+00
8.707605361938476562e+00,4.851566314697265625e+00
2.657792091369628906e+01,5.157684326171875000e+00
1.520475959777832031e+01,5.758213996887207031e+00
9.716423034667968750e+00,4.209488391876220703e+00
8.351006507873535156e-01,1.314901590347290039e+00
2.918779373168945312e+00,2.728227138519287109e+00
1.323296356201171875e+01,5.349494934082031250e+00
6.531585693359375000e+00,3.517697811126708984e+00
4.350754737854003906e+00,3.725264549255371094e+00
3.583378314971923828e+00,3.142675399780273438e+00
5.872545242309570312e+00,3.967947483062744141e+00
1.377138137817382812e+00,1.637619137763977051e+00
1.002531051635742188e+01,4.564815998077392578e+00
1.240543842315673828e+01,4.554587364196777344e+00
1.985195279121398926e+00,1.923667073249816895e+00
-3.141583204269409180e+00,5.915851593017578125e+00
6.866018295288085938e+00,3.368517398834228516e+00
2.468725585937500000e+01,5.490935325622558594e+00
-1.126028537750244141e+00,5.275436878204345703e+00
5.054028511047363281e+00,3.174719095230102539e+00
4.791847229003906250e+00,3.416871070861816406e+00
7.300958633422851562e-01,1.309132575988769531e+00
4.275530815124511719e+00,4.437777042388916016e+00
9.748526573181152344e+00,4.429617881774902344e+00
1.583444595336914062e+01,5.317004203796386719e+00
4.031547546386718750e+00,3.152679443359375000e+00
8.620601892471313477e-01,1.363869190216064453e+00
-4.595666885375976562e+00,7.553993701934814453e+00
1.930716753005981445e+00,2.130109310150146484e+00
1.490659904479980469e+01,5.564100265502929688e+00
1.237619018554687500e+01,5.147735118865966797e+00
9.704174041748046875e+00,4.503411769866943359e+00
1.588236331939697266e+01,4.951520919799804688e+00
1.708185958862304688e+01,5.899614334106445312e+00
1.624177932739257812e+01,4.958719253540039062e+00
1.166773319244384766e+01,4.305001258850097656e+00
1.236224842071533203e+01,4.963271141052246094e+00
1.148210334777832031e+01,4.493068695068359375e+00
5.588405609130859375e+00,3.597190380096435547e+00
1.921116065979003906e+01,5.037708759307861328e+00
-2.158380508422851562e+00,5.764823913574218750e+00
1.751548385620117188e+01,4.654260635375976562e+00
1.943247556686401367e+00,2.086734771728515625e+00
8.499646186828613281e-01,5.219838619232177734e-01
1.431199550628662109e+01,4.521329879760742188e+00
2.348374938964843750e+01,5.772467613220214844e+00
1.162551498413085938e+01,4.775747299194335938e+00
9.494108200073242188e+00,3.800352811813354492e+00
1.442470550537109375e+01,5.911367416381835938e+00
1.756186485290527344e+01,4.891766071319580078e+00
1.457501029968261719e+01,5.773056983947753906e+00
2.479741096496582031e+00,2.574616432189941406e+00
1.491553974151611328e+01,5.736382484436035156e+00
2.291743087768554688e+01,4.884737014770507812e+00
2.549083232879638672e+00,2.413313627243041992e+00
1.383426856994628906e+01,5.492205142974853516e+00
9.027222394943237305e-01,7.303246855735778809e-01
1.518805122375488281e+01,5.549765586853027344e+00
4.730424880981445312e+00,3.724797725677490234e+00
-6.131011009216308594e+00,8.108442306518554688e+00
7.762953281402587891e+00,4.630595207214355469e+00
4.757295250892639160e-01,-4.092704653739929199e-01
2.568983459472656250e+01,6.177523612976074219e+00
1.585617733001708984e+01,5.470813751220703125e+00
7.154452204704284668e-01,1.646677255630493164e-01
1.845339059829711914e+00,2.130843162536621094e+00
4.295423030853271484e+00,3.513676166534423828e+00
1.720726251602172852e+00,1.918451547622680664e+00
8.805156707763671875e+00,4.286968708038330078e+00
1.301732540130615234e+00,1.092696785926818848e+00
-1.245039939880371094e+00,5.113158226013183594e+00
-8.679211616516113281e+00,7.844455718994140625e+00
4.644909381866455078e+00,3.196643829345703125e+00
-6.124669551849365234e+00,7.576684474945068359e+00
1.698475003242492676e+00,1.971935033798217773e+00
6.421397924423217773e-01,-1.427280902862548828e-02
7.183821201324462891e-01,2.620288431644439697e-01
1.482643795013427734e+01,5.626438617706298828e+00
8.451656341552734375e+00,4.005106449127197266e+00
9.604085922241210938e+00,4.459022521972656250e+00
1.150975608825683594e+01,5.188193321228027344e+00
2.334269523620605469e+00,2.318721771240234375e+00
4.352172851562500000e+00,3.154089450836181641e+00
1.322184753417968750e+01,5.232194900512695312e+00
5.080204010009765625e-01,1.308486700057983398e+00
1.519323062896728516e+01,5.293183803558349609e+00
1.344554805755615234e+01,4.392192840576171875e+00
1.010852909088134766e+01,4.317494869232177734e+00
4.876267433166503906e+00,3.896944999694824219e+00
1.182215499877929688e+01,4.813071727752685547e+00
6.085475921630859375e+00,3.663535594940185547e+00
1.297481155395507812e+01,5.120924949645996094e+00
7.833304405212402344e+00,4.332093238830566406e+00
5.023599624633789062e+00,3.417139768600463867e+00
2.048106193542480469e+00,2.231023550033569336e+00
1.231187057495117188e+01,4.272745609283447266e+00
7.412569999694824219e+00,3.620929718017578125e+00
1.325605392456054688e+01,5.333552360534667969e+00
9.097273826599121094e+00,4.648190498352050781e+00
3.258509635925292969e-01,1.321463108062744141e+00
9.577630996704101562e+00,4.894459724426269531e+00
1.157514476776123047e+01,5.034514427185058594e+00
1.851237058639526367e+00,2.053303718566894531e+00
1.074546813964843750e+00,1.431882619857788086e+00
1.710786581039428711e+00,1.991216778755187988e+00
3.318276643753051758e+00,3.128740787506103516e+00
1.245139789581298828e+01,4.555458068847656250e+00
9.718081474304199219e+00,4.367869377136230469e+00
7.961441516876220703e+00,4.657573699951171875e+00
6.690756082534790039e-01,1.363619565963745117e-01
9.938369750976562500e+00,4.747446060180664062e+00
